20.0, 16.0, 200.0, 2.0, 80.0, 12.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1.0, 0.9814819904365253, 0.9621453611110418, 0.971222964997375, 0.9484290764843515, 0.9632743772718673, 0.9395800719021027, 0.9544766638172166, 0.9334687423415984, 0.94975891133349, 0.9322518958851838, 0.9461249078958749, 0.9338685545203221, 0.9431296760639057, 0.9243029429012944, 0.9402274751937096, 0.9245839325232896, 0.9392243119240256, 0.9246122422669286, 0.9398797410205008, 0.9264843818296317, 0.9419302469614041, 0.9299502828627579, 0.942418159729258, 0.9338258652225736, 0.9392089645104423, 0.926153461063657, 0.9392873068616975, 0.9282464373987349, 0.9413430448662634, 0.9272983443040725, 0.9367192125290629, 0.9335958357997545, 0.9399214054074537, 0.9286268725256404, 0.9393648760613308, 0.9243128341321416, 0.9391496166306045, 0.9319239069940395, 0.9385245181565413, 0.927101509880675
1.0, 0.9549939070186122, 0.9517881967402457, 0.9469762807342953, 0.955376412659821, 0.9565816297979625, 0.9548878214383446, 0.9592688305817777, 0.9574578812614497, 0.9472829286168517, 0.9567312859394083, 0.9453719789832252, 0.9641389865181621, 0.9559520556349579, 0.9627245094036209, 0.9633383479168982, 0.9520538970215892, 0.9596841497894554, 0.9493274871764834, 0.9509369972449084, 0.9487903153490956, 0.9536264508628316, 0.956687787385199, 0.9561298956309126, 0.9590260363027653, 0.9576135125396836, 0.9572908079131823, 0.9554161284231985, 0.9509344575287745, 0.9553488311430052, 0.9593436708375187, 0.9574365629683971, 0.9644900163578871, 0.9576863398040258, 0.9576943584563734, 0.9628029322697913, 0.9575082364562191, 0.962468354223098, 0.9635855875196417, 0.9589869832413724, 0.963884952997011
1.0, 0.9814819904365253, 0.944343315859306, 0.9171963394567115, 0.8699846107884671, 0.8381739627337463, 0.7877281838771669, 0.7521600162387216, 0.7022396434717407, 0.6672652796333711, 0.6223384229261949, 0.589248378142703, 0.5503565019198897, 0.5192151140101429, 0.47995741619729887, 0.45138024488817974, 0.4171148123897169, 0.39171493379456057, 0.36210900118315675, 0.3403049325595901, 0.3152474029945471, 0.2970019235081408, 0.276348130879146, 0.260537220369003, 0.2434648640262947, 0.22871602804877048, 0.21182332186764202, 0.19901482611730698, 0.18463695791579854, 0.17386285771441523, 0.16117621035450463, 0.15109490864145805, 0.14098128354499162, 0.13259440881850668, 0.12313496592568951, 0.11575088918778745, 0.10703280142145695, 0.10059616659305629, 0.09371472303973508, 0.08802042379588107, 0.08150358733667248
1.0, 0.9549939070186122, 0.9089617136048147, 0.8607477884681968, 0.8223553352505624, 0.786797955903139, 0.7514947119170694, 0.7211186385536293, 0.690771279652153, 0.6547539465230008, 0.6267691017258745, 0.5931798934232904, 0.5722965488549321, 0.5476476909251445, 0.5270758189712411, 0.507820780247647, 0.4835771118756201, 0.46415712058787245, 0.44064300276174395, 0.41939263950849115, 0.3979519879026611, 0.3797678762522424, 0.36340539683264705, 0.34789673824662704, 0.3337214247976886, 0.3197681253728725, 0.30613975966320184, 0.29272682546593254, 0.278499118356348, 0.2661868817354092, 0.25559867896569743, 0.2447740953704455, 0.23641920775813347, 0.22641674364907532, 0.2171359460778181, 0.2089234464679798, 0.20017565951198718, 0.19284112641339904, 0.1859994436412627, 0.17836820203821183, 0.17204168590450475
1.0, 0.9906947797630152, 0.9810797840710423, 0.9785932621076562, 0.9724740813105786, 0.9709274050572455, 0.9663739063860246, 0.9648704958341556, 0.9613214639802485, 0.9601540832760435, 0.9575751629101262, 0.9566060596873042, 0.9548206100365746, 0.9539748284733769, 0.9519636585289764, 0.9512211438295193, 0.9496195622627042, 0.9490336034967157, 0.9477251886557919, 0.9473265005020629, 0.9463153244451874, 0.9461135244479915, 0.9453997823233877, 0.9452734638324729, 0.9448088718937668, 0.944589979016077, 0.9438953794464393, 0.9437260163827416, 0.9431822526013333, 0.943117112983952, 0.9425964261235291, 0.9424100972806955, 0.9421340616534561, 0.942066192576587, 0.9416756276683124, 0.9416100353557779, 0.9411348653259095, 0.9410812647400887, 0.9408414101888534, 0.9407810838827876, 0.9404416307452909
1.0, 0.9772334683619329, 0.9686604232868481, 0.96316101501865, 0.9615733569187581, 0.9607190190871362, 0.9598744516642576, 0.9597856279156481, 0.9595171483730255, 0.9582747888779416, 0.9581220829231623, 0.9570357643870713, 0.9575703687818944, 0.9574436151428971, 0.9577880126932989, 0.958126442003506, 0.9577578256045302, 0.9578560475153312, 0.9573920424117972, 0.9570604104885426, 0.9566472002093429, 0.9565031192378483, 0.9565020784089148, 0.9564798769558507, 0.9565754650513434, 0.9566057278825527, 0.9566228801711679, 0.9565738626992211, 0.9563737096291346, 0.9563356801798779, 0.9564276264895188, 0.9564539388418931, 0.9566938276090688, 0.956717473932922, 0.9567414302807091, 0.9569040383945191, 0.9569156673542277, 0.9570586991514377, 0.9572229860745731, 0.9572613639229864, 0.9574189260745577
0.0, 0.00491359677442809, 0.007713605263073528, 0.012158962134004253, 0.01252021284567173, 0.011964471903449295, 0.015275981763655626, 0.014720113718761238, 0.012647782994926025, 0.012689436329176029, 0.01517999012605498, 0.018175589315394713, 0.02084507732002865, 0.013104333612288847, 0.00922079303187648, 0.012192114151948723, 0.019421998180141967, 0.01255403707164631, 0.01501680698476568, 0.013023323924887663, 0.01755460834813899, 0.009543747275645012, 0.01630463772645307, 0.01030955771019934, 0.01550615550439612, 0.012366818791055102, 0.016328604534726756, 0.015904874193776678, 0.01665593406087698, 0.015464932903508628, 0.01859060830431197, 0.013074060630869999, 0.02153484242194554, 0.01454883640709862, 0.016117470546767203, 0.01112529527967984, 0.01599091499598592, 0.011119896461638213, 0.01649194135557777, 0.014503371397815743, 0.01438629642085873
0.0, 0.0058956636787339, 0.012197318194325756, 0.017349633344470816, 0.017363784809898784, 0.018309798639155803, 0.013851542265537722, 0.01686251856520618, 0.01618727727249395, 0.018252346177018753, 0.018588244758867892, 0.02393377383437162, 0.01802452929204645, 0.020369947155688028, 0.010340633002067355, 0.01456343737376141, 0.018584725928202563, 0.017316445950107975, 0.021895425025038693, 0.019130308984918656, 0.026991458564709206, 0.01801657927103496, 0.02022775125203856, 0.020036592134174958, 0.017050787263098145, 0.02290176565181756, 0.02067419942552091, 0.019103954887524012, 0.017549070130289567, 0.015461240275254418, 0.018410059887697183, 0.017898522435346485, 0.015408101815891686, 0.01884943511268108, 0.018136188966195625, 0.018006371990577343, 0.018958815497532623, 0.015471579674853518, 0.014875517875434676, 0.020830775564793, 0.017354063915610413
0.0, 0.00491359677442809, 0.010437638494793032, 0.01691834438966456, 0.02352018572700852, 0.029606187204004587, 0.035770546747949945, 0.04207689241682571, 0.04273210813769111, 0.04677585332871141, 0.048783407788934446, 0.05306478479624598, 0.05186687974756619, 0.0512721697510829, 0.04803664228005226, 0.04683991502769793, 0.0416883339853524, 0.0391048726948499, 0.035730381986761504, 0.03347833088004958, 0.03126645197838991, 0.030292393269043524, 0.03023960260103136, 0.029602635863705273, 0.029258259273561738, 0.027993614855456067, 0.026010989740031933, 0.025022478909484388, 0.022616750381160074, 0.021887874905229216, 0.02031446493935931, 0.01997868038089868, 0.01833899568988399, 0.017942376407714525, 0.01684175751858642, 0.016405377626091223, 0.015592716812512284, 0.01526773017842553, 0.014103314349122471, 0.013846153652942107, 0.012190071035217177
0.0, 0.0058956636787339, 0.01359027447732491, 0.019526453443543985, 0.024638967988754083, 0.03202508797375933, 0.036772638874705985, 0.042084271442411225, 0.047297613682841105, 0.052160789717194005, 0.05570271698234139, 0.06146549587935654, 0.06386773049932522, 0.0671211070047116, 0.06347198622814791, 0.06252525790385281, 0.060873069569002305, 0.059652066637093104, 0.05740995666836038, 0.05855964047275708, 0.057224049764068655, 0.05711511867540507, 0.056266444189396116, 0.05689174223699875, 0.0558158969044135, 0.05517237216552088, 0.05362203567615886, 0.0529128212355322, 0.05106369699756107, 0.049583378410841775, 0.04936555938070528, 0.04794095892805416, 0.048305501598183316, 0.04645465064461338, 0.046358524616502444, 0.04408557292020467, 0.04321081235266015, 0.042265114509743074, 0.04179348233562956, 0.04032197653866729, 0.039371344956740835
0.0, 0.0024801924449554006, 0.003631267628696932, 0.0045560699536697224, 0.0052809401110083245, 0.005700591673023195, 0.006215542759359055, 0.0066923462436496725, 0.0064255668156055715, 0.006612578155069965, 0.006711535418015286, 0.007073348380937549, 0.006836360746293384, 0.006635215588955961, 0.006279311547821857, 0.006076686380645887, 0.0055264278603524356, 0.005186365059341607, 0.004868610039159166, 0.004622671196715514, 0.004414216262427986, 0.004325591890241289, 0.004414504449165205, 0.004399367505484094, 0.0045184192530313555, 0.004447553394739505, 0.0043313479525890035, 0.00429451942902725, 0.004041812111051625, 0.004030877934462176, 0.0038612772614856654, 0.003960909060160256, 0.0037629774992382257, 0.0038210373917258165, 0.00374596660132623, 0.0038035326992174523, 0.0037984972393586033, 0.0038375049161990405, 0.0037014516055007443, 0.003738255808605534, 0.0034727664970410923
0.0, 0.0030184227180164837, 0.0048445419720157985, 0.005493907774289849, 0.005743299610112123, 0.006519800704546841, 0.006728180654205419, 0.0069882403568281674, 0.007303702897208971, 0.007636064820540208, 0.007736940709397065, 0.008326792427164015, 0.008306826096918374, 0.008476133683301638, 0.007779485757038061, 0.0074067205157214615, 0.007172373887532217, 0.006911958120827522, 0.0066650177443002435, 0.006706268924577266, 0.006536809156272568, 0.006509365498430912, 0.006336050988734469, 0.006477527346379173, 0.0062970070230071815, 0.006259528164046452, 0.0060878049386072835, 0.006083825559879337, 0.0060156401871440885, 0.005931929697963859, 0.005922277175627822, 0.005793985506625531, 0.005859102630100791, 0.0057184057679454245, 0.005764158475418262, 0.0055387333471548774, 0.005488584798720422, 0.0054938443077372405, 0.005475094914046217, 0.00535472161844445, 0.005322760726800316
